['agama', [0, 0, 1], 0]
['melaknat', [1, 1, 0], 0]
['melaknat', [1, 1, 1], 0]
['melaksanakan', [0, 0, 1], 0]
['melaksanakan', [0, 1, 0], 0]
['melaksanakan', [0, 1, 1], 7]
['melaksanakan', [1, 0, 0], 0]
['melaksanakan', [1, 0, 1], 7]
['melaksanakan', [1, 1, 0], 1]
['melaksanakan', [1, 1, 1], 1]
['melaksanakannya', [0, 0, 1], 0]
['melaksanakannya', [0, 1, 0], 0]
['melaksanakannya', [0, 1, 1], 1]
['melaksanakannya', [1, 0, 0], 0]
['melaksanakannya', [1, 0, 1], 2]
['melaksanakannya', [1, 1, 0], 0]
['melaksanakannya', [1, 1, 1], 0]
['melakukannya', [0, 0, 1], 0]
['melakukannya', [0, 1, 0], 0]
['melakukannya', [0, 1, 1], 1]
['melakukannya', [1, 0, 0], 0]
['melakukannya', [1, 0, 1], 2]
['melakukannya', [1, 1, 0], 0]
['melakukannya', [1, 1, 1], 2]
['melampaui', [0, 0, 1], 0]
['melampaui', [0, 1, 0], 0]
['melampaui', [0, 1, 1], 0]
['melampaui', [1, 0, 0], 0]
['melampaui', [1, 0, 1], 1]
['melampaui', [1, 1, 0], 0]
['melampaui', [1, 1, 1], 0]
['melanggar', [0, 0, 1], 0]
['melanggar', [0, 1, 0], 0]
['melanggar', [0, 1, 1], 0]
['melanggar', [1, 0, 0], 0]
['melanggar', [1, 0, 1], 0]
['melanggar', [1, 1, 0], 1]
['melanggar', [1, 1, 1], 0]
['melanjutkan', [0, 0, 1], 0]
['melanjutkan', [0, 1, 0], 0]
['melanjutkan', [0, 1, 1], 0]
['melanjutkan', [1, 0, 0], 0]
['melanjutkan', [1, 0, 1], 4]
['melanjutkan', [1, 1, 0], 0]
['melanjutkan', [1, 1, 1], 0]
['melarang', [0, 0, 1], 0]
['melarang', [0, 1, 0], 0]
['melarang', [0, 1, 1], 6]
['melarang', [1, 0, 0], 0]
['melarang', [1, 0, 1], 0]
['melarang', [1, 1, 0], 0]
['melarang', [1, 1, 1], 2]
['melarangku', [0, 0, 1], 0]
['melarangku', [0, 1, 0], 0]
['melarangku', [0, 1, 1], 1]
['melarangku', [1, 0, 0], 0]
['melarangku', [1, 0, 1], 0]
['melarangku', [1, 1, 0], 0]
['melarangku', [1, 1, 1], 0]
['melawan', [0, 0, 1], 0]
['melawan', [0, 1, 0], 0]
['melawan', [0, 1, 1], 0]
['melawan', [1, 0, 0], 0]
['melawan', [1, 0, 1], 2]
['melawan', [1, 1, 0], 0]
['melawan', [1, 1, 1], 0]
['melebihi', [0, 0, 1], 0]
['melebihi', [0, 1, 0], 0]
['melebihi', [0, 1, 1], 0]
['melebihi', [1, 0, 0], 0]
['melebihi', [1, 0, 1], 1]
['melebihi', [1, 1, 0], 0]
['melebihi', [1, 1, 1], 0]
['melempar', [0, 0, 1], 0]
['melempar', [0, 1, 0], 0]
['melempar', [0, 1, 1], 0]
['melempar', [1, 0, 0], 0]
['melempar', [1, 0, 1], 1]
['melempar', [1, 1, 0], 0]
['melempar', [1, 1, 1], 0]
['melemparlah', [0, 0, 1], 0]
['melemparlah', [0, 1, 0], 0]
['melemparlah', [0, 1, 1], 0]
['melemparlah', [1, 0, 0], 0]
['melemparlah', [1, 0, 1], 1]
['melemparlah', [1, 1, 0], 0]
['melemparlah', [1, 1, 1], 0]
['meletakkan', [0, 0, 1], 0]
['meletakkan', [0, 1, 0], 0]
['meletakkan', [0, 1, 1], 0]
['meletakkan', [1, 0, 0], 0]
['meletakkan', [1, 0, 1], 1]
['meletakkan', [1, 1, 0], 0]
['meletakkan', [1, 1, 1], 1]
['meletakkannya', [0, 0, 1], 0]
['meletakkannya', [0, 1, 0], 0]
['meletakkannya', [0, 1, 1], 0]
['meletakkannya', [1, 0, 0], 0]
['meletakkannya', [1, 0, 1], 1]
['meletakkannya', [1, 1, 0], 0]
['meletakkannya', [1, 1, 1], 0]
['melewati', [0, 0, 1], 0]
['melewati', [0, 1, 0], 0]
['melewati', [0, 1, 1], 0]
['melewati', [1, 0, 0], 0]
['melewati', [1, 0, 1], 1]
['melewati', [1, 1, 0], 0]
['melewati', [1, 1, 1], 0]
['melihat-nya', [0, 0, 1], 0]
['melihat-nya', [0, 1, 0], 0]
['melihat-nya', [0, 1, 1], 0]
['melihat-nya', [1, 0, 0], 0]
['melihat-nya', [1, 0, 1], 0]
['melihat-nya', [1, 1, 0], 0]
['melihat-nya', [1, 1, 1], 1]
['melindungi', [0, 0, 1], 0]
['melindungi', [0, 1, 0], 0]
['melindungi', [0, 1, 1], 0]
['melindungi', [1, 0, 0], 0]
['melindungi', [1, 0, 1], 1]
['melindungi', [1, 1, 0], 0]
['melindungi', [1, 1, 1], 0]
['melipat', [0, 0, 1], 0]
['melipat', [0, 1, 0], 0]
['melipat', [0, 1, 1], 1]
['melipat', [1, 0, 0], 0]
['melipat', [1, 0, 1], 0]
['melipat', [1, 1, 0], 0]
['melipat', [1, 1, 1], 0]
['meludah', [0, 0, 1], 0]
['meludah', [0, 1, 0], 0]
['meludah', [0, 1, 1], 2]
['meludah', [1, 0, 0], 0]
['meludah', [1, 0, 1], 0]
['meludah', [1, 1, 0], 0]
['meludah', [1, 1, 1], 9]
['melukai', [0, 0, 1], 0]
['melukai', [0, 1, 0], 0]
['melukai', [0, 1, 1], 0]
['melukai', [1, 0, 0], 0]
['melukai', [1, 0, 1], 1]
['melukai', [1, 1, 0], 0]
['melukai', [1, 1, 1], 0]
['memakai', [0, 0, 1], 0]
['memakai', [0, 1, 0], 0]
['memakai', [0, 1, 1], 2]
['memakai', [1, 0, 0], 0]
['memakai', [1, 0, 1], 1]
['memakai', [1, 1, 0], 0]
['memakai', [1, 1, 1], 0]
['memakaikan', [0, 0, 1], 0]
['memakaikan', [0, 1, 0], 0]
['memakaikan', [0, 1, 1], 0]
['memakaikan', [1, 0, 0], 0]
['memakaikan', [1, 0, 1], 1]
['memakaikan', [1, 1, 0], 0]
['memakaikan', [1, 1, 1], 0]
['memakan', [0, 0, 1], 0]
['memakan', [0, 1, 0], 0]
['memakan', [0, 1, 1], 4]
['memakan', [1, 0, 0], 0]
['memakan', [1, 0, 1], 1]
['memakan', [1, 1, 0], 0]
['memakan', [1, 1, 1], 0]
['memakannya', [0, 0, 1], 0]
['memakannya', [0, 1, 0], 0]
['memakannya', [0, 1, 1], 0]
['memakannya', [1, 0, 0], 0]
['memakannya', [1, 0, 1], 2]
['memakannya', [1, 1, 0], 0]
['memakannya', [1, 1, 1], 0]
['memalingkan', [0, 0, 1], 0]
['memalingkan', [0, 1, 0], 0]
['memalingkan', [0, 1, 1], 0]
['memalingkan', [1, 0, 0], 0]
['memalingkan', [1, 0, 1], 2]
['memalingkan', [1, 1, 0], 0]
['memalingkan', [1, 1, 1], 0]
['memandang', [0, 0, 1], 0]
['memandang', [0, 1, 0], 0]
['memandang', [0, 1, 1], 0]
['memandang', [1, 0, 0], 0]
['memandang', [1, 0, 1], 3]
['memandang', [1, 1, 0], 0]
['memandang', [1, 1, 1], 0]
['memanggil', [0, 0, 1], 0]
['memanggil', [0, 1, 0], 0]
['memanggil', [0, 1, 1], 0]
['memanggil', [1, 0, 0], 0]
['memanggil', [1, 0, 1], 1]
['memanggil', [1, 1, 0], 0]
['memanggil', [1, 1, 1], 0]
['memasaknya', [0, 0, 1], 0]
['memasaknya', [0, 1, 0], 0]
['memasaknya', [0, 1, 1], 0]
['memasaknya', [1, 0, 0], 0]
['memasaknya', [1, 0, 1], 1]
['memasaknya', [1, 1, 0], 0]
['memasaknya', [1, 1, 1], 0]
['memasuki', [0, 0, 1], 0]
['memasuki', [0, 1, 0], 0]
['memasuki', [0, 1, 1], 1]
['memasuki', [1, 0, 0], 0]
['memasuki', [1, 0, 1], 0]
['memasuki', [1, 1, 0], 0]
['memasuki', [1, 1, 1], 0]
['memasukinya', [0, 0, 1], 0]
['memasukinya', [0, 1, 0], 0]
['memasukinya', [0, 1, 1], 1]
['memasukinya', [1, 0, 0], 0]
['memasukinya', [1, 0, 1], 0]
['memasukinya', [1, 1, 0], 0]
['memasukinya', [1, 1, 1], 0]
['memasukkan', [0, 0, 1], 0]
['memasukkan', [0, 1, 0], 0]
['memasukkan', [0, 1, 1], 0]
['memasukkan', [1, 0, 0], 0]
['memasukkan', [1, 0, 1], 1]
['memasukkan', [1, 1, 0], 0]
['memasukkan', [1, 1, 1], 1]
['memasukkannya', [0, 0, 1], 0]
['memasukkannya', [0, 1, 0], 0]
['memasukkannya', [0, 1, 1], 0]
['memasukkannya', [1, 0, 0], 0]
['memasukkannya', [1, 0, 1], 2]
['memasukkannya', [1, 1, 0], 0]
['memasukkannya', [1, 1, 1], 0]
['membaca', [0, 0, 1], 0]
['membaca', [0, 1, 0], 0]
['membaca', [0, 1, 1], 1]
['membaca', [1, 0, 0], 0]
['membaca', [1, 0, 1], 6]
['membaca', [1, 1, 0], 0]
['membaca', [1, 1, 1], 2]
['membacakan', [0, 0, 1], 0]
['membacakan', [0, 1, 0], 0]
['membacakan', [0, 1, 1], 1]
['membacakan', [1, 0, 0], 0]
['membacakan', [1, 0, 1], 0]
['membacakan', [1, 1, 0], 0]
['membacakan', [1, 1, 1], 0]
['membacakannya', [0, 0, 1], 0]
['membacakannya', [0, 1, 0], 0]
['membacakannya', [0, 1, 1], 1]
['membacakannya', [1, 0, 0], 0]
['membacakannya', [1, 0, 1], 0]
['membacakannya', [1, 1, 0], 0]
['membacakannya', [1, 1, 1], 0]
['membacanya', [0, 0, 1], 0]
['membacanya', [0, 1, 0], 0]
['membacanya', [0, 1, 1], 1]
['membacanya', [1, 0, 0], 0]
['membacanya', [1, 0, 1], 0]
['membacanya', [1, 1, 0], 0]
['membacanya', [1, 1, 1], 0]
['membagikannya', [0, 0, 1], 0]
['membagikannya', [0, 1, 0], 0]
['membagikannya', [0, 1, 1], 0]
['membagikannya', [1, 0, 0], 0]
['membagikannya', [1, 0, 1], 1]
['membagikannya', [1, 1, 0], 0]
['membagikannya', [1, 1, 1], 0]
['membaiat', [0, 0, 1], 0]
['membaiat', [0, 1, 0], 0]
['membaiat', [0, 1, 1], 0]
['membaiat', [1, 0, 0], 0]
['membaiat', [1, 0, 1], 1]
['membaiat', [1, 1, 0], 1]
['membaiat', [1, 1, 1], 0]
['membalik', [0, 0, 1], 0]
['membalik', [0, 1, 0], 0]
['membalik', [0, 1, 1], 0]
['membalik', [1, 0, 0], 0]
['membalik', [1, 0, 1], 0]
['membalik', [1, 1, 0], 0]
['membalik', [1, 1, 1], 2]
['membasuh', [0, 0, 1], 0]
['membasuh', [0, 1, 0], 0]
['membasuh', [0, 1, 1], 0]
['membasuh', [1, 0, 0], 0]
['membasuh', [1, 0, 1], 2]
['membasuh', [1, 1, 0], 0]
['membasuh', [1, 1, 1], 0]
['membawa', [0, 0, 1], 0]
['membawa', [0, 1, 0], 0]
['membawa', [0, 1, 1], 0]
['membawa', [1, 0, 0], 0]
['membawa', [1, 0, 1], 7]
['membawa', [1, 1, 0], 0]
['membawa', [1, 1, 1], 1]
['membawaku', [0, 0, 1], 0]
['membawaku', [0, 1, 0], 0]
['membawaku', [0, 1, 1], 0]
['membawaku', [1, 0, 0], 0]
['membawaku', [1, 0, 1], 1]
['membawaku', [1, 1, 0], 0]
['membawaku', [1, 1, 1], 0]
['membebani', [0, 0, 1], 0]
['membebani', [0, 1, 0], 0]
['membebani', [0, 1, 1], 0]
['membebani', [1, 0, 0], 0]
['membebani', [1, 0, 1], 0]
['membebani', [1, 1, 0], 1]
['membebani', [1, 1, 1], 0]
['membebaskan', [0, 0, 1], 0]
['membebaskan', [0, 1, 0], 0]
['membebaskan', [0, 1, 1], 1]
['membebaskan', [1, 0, 0], 0]
['membebaskan', [1, 0, 1], 3]
['membebaskan', [1, 1, 0], 0]
['membebaskan', [1, 1, 1], 0]
['membebaskannya', [0, 0, 1], 0]
['membebaskannya', [0, 1, 0], 0]
['membebaskannya', [0, 1, 1], 0]
['membebaskannya', [1, 0, 0], 0]
['membebaskannya', [1, 0, 1], 1]
['membebaskannya', [1, 1, 0], 0]
['membebaskannya', [1, 1, 1], 0]
['membela', [0, 0, 1], 0]
['membela', [0, 1, 0], 0]
['membela', [0, 1, 1], 1]
['membela', [1, 0, 0], 0]
['membela', [1, 0, 1], 0]
['membela', [1, 1, 0], 0]
['membela', [1, 1, 1], 0]
['membelah', [0, 0, 1], 0]
['membelah', [0, 1, 0], 0]
['membelah', [0, 1, 1], 0]
['membelah', [1, 0, 0], 0]
['membelah', [1, 0, 1], 1]
['membelah', [1, 1, 0], 0]
['membelah', [1, 1, 1], 0]
['membelakanginya', [0, 0, 1], 0]
['membelakanginya', [0, 1, 0], 0]
['membelakanginya', [0, 1, 1], 0]
['membelakanginya', [1, 0, 0], 0]
['membelakanginya', [1, 0, 1], 0]
['membelakanginya', [1, 1, 0], 1]
['membelakanginya', [1, 1, 1], 1]
['membenarkan', [0, 0, 1], 0]
['membenarkan', [0, 1, 0], 0]
['membenarkan', [0, 1, 1], 0]
['membenarkan', [1, 0, 0], 0]
['membenarkan', [1, 0, 1], 2]
['membenarkan', [1, 1, 0], 0]
['membenarkan', [1, 1, 1], 0]
['membentangkan', [0, 0, 1], 0]
['membentangkan', [0, 1, 0], 0]
['membentangkan', [0, 1, 1], 0]
['membentangkan', [1, 0, 0], 0]
['membentangkan', [1, 0, 1], 0]
['membentangkan', [1, 1, 0], 0]
['membentangkan', [1, 1, 1], 1]
['memberimu', [0, 0, 1], 0]
['memberimu', [0, 1, 0], 0]
['memberimu', [0, 1, 1], 0]
['memberimu', [1, 0, 0], 0]
['memberimu', [1, 0, 1], 1]
['memberimu', [1, 1, 0], 0]
['memberimu', [1, 1, 1], 0]
['memberinya', [0, 0, 1], 0]
['memberinya', [0, 1, 0], 0]
['memberinya', [0, 1, 1], 0]
['memberinya', [1, 0, 0], 0]
['memberinya', [1, 0, 1], 1]
['memberinya', [1, 1, 0], 0]
['memberinya', [1, 1, 1], 0]
['membersihkan', [0, 0, 1], 0]
['membersihkan', [0, 1, 0], 1]
['membersihkan', [0, 1, 1], 0]
['membersihkan', [1, 0, 0], 0]
['membersihkan', [1, 0, 1], 0]
['membersihkan', [1, 1, 0], 0]
['membersihkan', [1, 1, 1], 0]
['membuangnya', [0, 0, 1], 0]
['membuangnya', [0, 1, 0], 0]
['membuangnya', [0, 1, 1], 0]
['membuangnya', [1, 0, 0], 0]
['membuangnya', [1, 0, 1], 0]
['membuangnya', [1, 1, 0], 0]
['membuangnya', [1, 1, 1], 1]
['membuatmu', [0, 0, 1], 0]
['membuatmu', [0, 1, 0], 0]
['membuatmu', [0, 1, 1], 1]
['membuatmu', [1, 0, 0], 0]
['membuatmu', [1, 0, 1], 0]
['membuatmu', [1, 1, 0], 0]
['membuatmu', [1, 1, 1], 0]
['membunuh', [0, 0, 1], 0]
['membunuh', [0, 1, 0], 0]
['membunuh', [0, 1, 1], 1]
['membunuh', [1, 0, 0], 0]
['membunuh', [1, 0, 1], 1]
['membunuh', [1, 1, 0], 1]
['membunuh', [1, 1, 1], 0]
['membutuhkan', [0, 0, 1], 0]
['membutuhkan', [0, 1, 0], 0]
['membutuhkan', [0, 1, 1], 0]
['membutuhkan', [1, 0, 0], 0]
['membutuhkan', [1, 0, 1], 1]
['membutuhkan', [1, 1, 0], 0]
['membutuhkan', [1, 1, 1], 0]
['memegang', [0, 0, 1], 0]
['memegang', [0, 1, 0], 1]
['memegang', [0, 1, 1], 0]
['memegang', [1, 0, 0], 0]
['memegang', [1, 0, 1], 1]
['memegang', [1, 1, 0], 0]
['memegang', [1, 1, 1], 2]
['memelihara', [0, 0, 1], 0]
['memelihara', [0, 1, 0], 0]
['memelihara', [0, 1, 1], 1]
['memelihara', [1, 0, 0], 0]
['memelihara', [1, 0, 1], 2]
['memelihara', [1, 1, 0], 0]
['memelihara', [1, 1, 1], 0]
['memenuhi', [0, 0, 1], 0]
['memenuhi', [0, 1, 0], 0]
['memenuhi', [0, 1, 1], 0]
['memenuhi', [1, 0, 0], 0]
['memenuhi', [1, 0, 1], 2]
['memenuhi', [1, 1, 0], 0]
['memenuhi', [1, 1, 1], 0]
['memenuhinya', [0, 0, 1], 0]
['memenuhinya', [0, 1, 0], 0]
['memenuhinya', [0, 1, 1], 0]
['memenuhinya', [1, 0, 0], 0]
['memenuhinya', [1, 0, 1], 0]
['memenuhinya', [1, 1, 0], 1]
['memenuhinya', [1, 1, 1], 0]
['memerangi', [0, 0, 1], 0]
['memerangi', [0, 1, 0], 0]
['memerangi', [0, 1, 1], 0]
['memerangi', [1, 0, 0], 0]
['memerangi', [1, 0, 1], 2]
['memerangi', [1, 1, 0], 0]
['memerangi', [1, 1, 1], 0]
['memercikinya', [0, 0, 1], 0]
['memercikinya', [0, 1, 0], 0]
['memercikinya', [0, 1, 1], 0]
['memercikinya', [1, 0, 0], 0]
['memercikinya', [1, 0, 1], 1]
['memercikinya', [1, 1, 0], 0]
['memercikinya', [1, 1, 1], 0]
['memerintahkan', [0, 0, 1], 0]
['memerintahkan', [0, 1, 0], 0]
['memerintahkan', [0, 1, 1], 0]
['memerintahkan', [1, 0, 0], 0]
['memerintahkan', [1, 0, 1], 17]
['memerintahkan', [1, 1, 0], 0]
['memerintahkan', [1, 1, 1], 3]
['memerintahkanmu', [0, 0, 1], 0]
['memerintahkanmu', [0, 1, 0], 0]
['memerintahkanmu', [0, 1, 1], 0]
['memerintahkanmu', [1, 0, 0], 0]
['memerintahkanmu', [1, 0, 1], 1]
['memerintahkanmu', [1, 1, 0], 0]
['memerintahkanmu', [1, 1, 1], 0]
['memilih', [0, 0, 1], 0]
['memilih', [0, 1, 0], 0]
['memilih', [0, 1, 1], 1]
['memilih', [1, 0, 0], 0]
['memilih', [1, 0, 1], 0]
['memilih', [1, 1, 0], 0]
['memilih', [1, 1, 1], 0]
['memiliki', [0, 0, 1], 0]
['memiliki', [0, 1, 0], 0]
['memiliki', [0, 1, 1], 2]
['memiliki', [1, 0, 0], 0]
['memiliki', [1, 0, 1], 8]
['memiliki', [1, 1, 0], 1]
['memiliki', [1, 1, 1], 0]
['memimpin', [0, 0, 1], 0]
['memimpin', [0, 1, 0], 0]
['memimpin', [0, 1, 1], 0]
['memimpin', [1, 0, 0], 0]
['memimpin', [1, 0, 1], 3]
['memimpin', [1, 1, 0], 0]
['memimpin', [1, 1, 1], 0]
['meminjamkan', [0, 0, 1], 0]
['meminjamkan', [0, 1, 0], 0]
['meminjamkan', [0, 1, 1], 0]
['meminjamkan', [1, 0, 0], 0]
['meminjamkan', [1, 0, 1], 2]
['meminjamkan', [1, 1, 0], 0]
['meminjamkan', [1, 1, 1], 0]
['meminum', [0, 0, 1], 0]
['meminum', [0, 1, 0], 0]
['meminum', [0, 1, 1], 0]
['meminum', [1, 0, 0], 0]
['meminum', [1, 0, 1], 1]
['meminum', [1, 1, 0], 0]
['meminum', [1, 1, 1], 1]
['memisahkan', [0, 0, 1], 0]
['memisahkan', [0, 1, 0], 0]
['memisahkan', [0, 1, 1], 0]
['memisahkan', [1, 0, 0], 0]
['memisahkan', [1, 0, 1], 2]
['memisahkan', [1, 1, 0], 0]
['memisahkan', [1, 1, 1], 0]
['memohon', [0, 0, 1], 0]
['memohon', [0, 1, 0], 0]
['memohon', [0, 1, 1], 0]
['memohon', [1, 0, 0], 0]
['memohon', [1, 0, 1], 1]
['memohon', [1, 1, 0], 0]
['memohon', [1, 1, 1], 1]
['memotongnya', [0, 0, 1], 0]
['memotongnya', [0, 1, 0], 0]
['memotongnya', [0, 1, 1], 1]
['memotongnya', [1, 0, 0], 0]
['memotongnya', [1, 0, 1], 0]
['memotongnya', [1, 1, 0], 0]
['memotongnya', [1, 1, 1], 0]
['memperbaiki', [0, 0, 1], 0]
['memperbaiki', [0, 1, 0], 0]
['memperbaiki', [0, 1, 1], 0]
['memperbaiki', [1, 0, 0], 0]
['memperbaiki', [1, 0, 1], 1]
['memperbaiki', [1, 1, 0], 0]
['memperbaiki', [1, 1, 1], 0]
['memperbincangkannya', [0, 0, 1], 0]
['memperbincangkannya', [0, 1, 0], 0]
['memperbincangkannya', [0, 1, 1], 0]
['memperbincangkannya', [1, 0, 0], 0]
['memperbincangkannya', [1, 0, 1], 1]
['memperbincangkannya', [1, 1, 0], 0]
['memperbincangkannya', [1, 1, 1], 0]
['memperhatikan', [0, 0, 1], 0]
['memperhatikan', [0, 1, 0], 0]
['memperhatikan', [0, 1, 1], 0]
['memperhatikan', [1, 0, 0], 0]
['memperhatikan', [1, 0, 1], 0]
['memperhatikan', [1, 1, 0], 0]
['memperhatikan', [1, 1, 1], 1]
['memperingatkan', [0, 0, 1], 0]
['memperingatkan', [0, 1, 0], 0]
['memperingatkan', [0, 1, 1], 0]
['memperingatkan', [1, 0, 0], 1]
['memperingatkan', [1, 0, 1], 0]
['memperingatkan', [1, 1, 0], 0]
['memperingatkan', [1, 1, 1], 0]
['memperkerjakan', [0, 0, 1], 0]
['memperkerjakan', [0, 1, 0], 0]
['memperkerjakan', [0, 1, 1], 0]
['memperkerjakan', [1, 0, 0], 0]
['memperkerjakan', [1, 0, 1], 1]
['memperkerjakan', [1, 1, 0], 0]
['memperkerjakan', [1, 1, 1], 0]
['memperlakukannya', [0, 0, 1], 0]
['memperlakukannya', [0, 1, 0], 0]
['memperlakukannya', [0, 1, 1], 0]
['memperlakukannya', [1, 0, 0], 0]
['memperlakukannya', [1, 0, 1], 1]
['memperlakukannya', [1, 1, 0], 0]
['memperlakukannya', [1, 1, 1], 0]
['memperoleh', [0, 0, 1], 0]
['memperoleh', [0, 1, 0], 0]
['memperoleh', [0, 1, 1], 0]
['memperoleh', [1, 0, 0], 0]
['memperoleh', [1, 0, 1], 1]
['memperoleh', [1, 1, 0], 0]
['memperoleh', [1, 1, 1], 0]
['memperolehnya', [0, 0, 1], 0]
['memperolehnya', [0, 1, 0], 0]
['memperolehnya', [0, 1, 1], 0]
['memperolehnya', [1, 0, 0], 0]
['memperolehnya', [1, 0, 1], 1]
['memperolehnya', [1, 1, 0], 0]
['memperolehnya', [1, 1, 1], 0]
['memperpanjang', [0, 0, 1], 0]
['memperpanjang', [0, 1, 0], 0]
['memperpanjang', [0, 1, 1], 0]
['memperpanjang', [1, 0, 0], 0]
['memperpanjang', [1, 0, 1], 1]
['memperpanjang', [1, 1, 0], 0]
['memperpanjang', [1, 1, 1], 0]
['mempertakuti', [0, 0, 1], 0]
['mempertakuti', [0, 1, 0], 0]
['mempertakuti', [0, 1, 1], 0]
['mempertakuti', [1, 0, 0], 0]
['mempertakuti', [1, 0, 1], 1]
['mempertakuti', [1, 1, 0], 0]
['mempertakuti', [1, 1, 1], 0]
['memuji', [0, 0, 1], 0]
['memuji', [0, 1, 0], 0]
['memuji', [0, 1, 1], 0]
['memuji', [1, 0, 0], 0]
['memuji', [1, 0, 1], 1]
['memuji', [1, 1, 0], 0]
['memuji', [1, 1, 1], 1]
['memuji-nya', [0, 0, 1], 0]
['memuji-nya', [0, 1, 0], 0]
['memuji-nya', [0, 1, 1], 0]
['memuji-nya', [1, 0, 0], 0]
['memuji-nya', [1, 0, 1], 6]
['memuji-nya', [1, 1, 0], 0]
['memuji-nya', [1, 1, 1], 0]
['menahan', [0, 0, 1], 0]
['menahan', [0, 1, 0], 0]
['menahan', [0, 1, 1], 2]
['menahan', [1, 0, 0], 0]
['menahan', [1, 0, 1], 1]
['menahan', [1, 1, 0], 0]
['menahan', [1, 1, 1], 0]
['menamakan', [0, 0, 1], 0]
['menamakan', [0, 1, 0], 0]
['menamakan', [0, 1, 1], 1]
['menamakan', [1, 0, 0], 0]
['menamakan', [1, 0, 1], 0]
['menamakan', [1, 1, 0], 0]
['menamakan', [1, 1, 1], 0]
['menanggung', [0, 0, 1], 0]
['menanggung', [0, 1, 0], 0]
['menanggung', [0, 1, 1], 0]
['menanggung', [1, 0, 0], 0]
['menanggung', [1, 0, 1], 0]
['menanggung', [1, 1, 0], 0]
['menanggung', [1, 1, 1], 1]
['menangis', [0, 0, 1], 0]
['menangis', [0, 1, 0], 0]
['menangis', [0, 1, 1], 1]
['menangis', [1, 0, 0], 0]
['menangis', [1, 0, 1], 3]
['menangis', [1, 1, 0], 0]
['menangis', [1, 1, 1], 0]
['menanyakannya', [0, 0, 1], 0]
['menanyakannya', [0, 1, 0], 0]
['menanyakannya', [0, 1, 1], 0]
['menanyakannya', [1, 0, 0], 0]
['menanyakannya', [1, 0, 1], 1]
['menanyakannya', [1, 1, 0], 0]
['menanyakannya', [1, 1, 1], 0]
['menasehati', [0, 0, 1], 0]
['menasehati', [0, 1, 0], 0]
['menasehati', [0, 1, 1], 0]
['menasehati', [1, 0, 0], 0]
['menasehati', [1, 0, 1], 1]
['menasehati', [1, 1, 0], 0]
['menasehati', [1, 1, 1], 0]
['mencabut', [0, 0, 1], 0]
['mencabut', [0, 1, 0], 0]
['mencabut', [0, 1, 1], 0]
['mencabut', [1, 0, 0], 0]
['mencabut', [1, 0, 1], 1]
['mencabut', [1, 1, 0], 0]
['mencabut', [1, 1, 1], 0]
['mencari', [0, 0, 1], 0]
['mencari', [0, 1, 0], 0]
['mencari', [0, 1, 1], 0]
['mencari', [1, 0, 0], 0]
['mencari', [1, 0, 1], 1]
['mencari', [1, 1, 0], 0]
['mencari', [1, 1, 1], 0]
['mencederai', [0, 0, 1], 0]
['mencederai', [0, 1, 0], 0]
['mencederai', [0, 1, 1], 1]
['mencederai', [1, 0, 0], 0]
['mencederai', [1, 0, 1], 0]
['mencederai', [1, 1, 0], 0]
['mencederai', [1, 1, 1], 0]
['mencela', [0, 0, 1], 0]
['mencela', [0, 1, 0], 0]
['mencela', [0, 1, 1], 1]
['mencela', [1, 0, 0], 0]
['mencela', [1, 0, 1], 0]
['mencela', [1, 1, 0], 0]
['mencela', [1, 1, 1], 0]
['mencelakakan', [0, 0, 1], 0]
['mencelakakan', [0, 1, 0], 0]
['mencelakakan', [0, 1, 1], 0]
['mencelakakan', [1, 0, 0], 0]
['mencelakakan', [1, 0, 1], 1]
['mencelakakan', [1, 1, 0], 0]
['mencelakakan', [1, 1, 1], 0]
['menceritakan', [0, 0, 1], 0]
['menceritakan', [0, 1, 0], 0]
['menceritakan', [0, 1, 1], 3]
['menceritakan', [1, 0, 0], 1]
['menceritakan', [1, 0, 1], 5]
['menceritakan', [1, 1, 0], 1]
['menceritakan', [1, 1, 1], 1]
['mencium', [0, 0, 1], 0]
['mencium', [0, 1, 0], 1]
['mencium', [0, 1, 1], 0]
['mencium', [1, 0, 0], 0]
['mencium', [1, 0, 1], 1]
['mencium', [1, 1, 0], 0]
['mencium', [1, 1, 1], 0]
['mencuci', [0, 0, 1], 0]
['mencuci', [0, 1, 0], 0]
['mencuci', [0, 1, 1], 0]
['mencuci', [1, 0, 0], 0]
['mencuci', [1, 0, 1], 1]
['mencuci', [1, 1, 0], 0]
['mencuci', [1, 1, 1], 0]
['mencucinya', [0, 0, 1], 0]
['mencucinya', [0, 1, 0], 0]
['mencucinya', [0, 1, 1], 0]
['mencucinya', [1, 0, 0], 0]
['mencucinya', [1, 0, 1], 1]
['mencucinya', [1, 1, 0], 0]
['mencucinya', [1, 1, 1], 0]
['mencukur', [0, 0, 1], 0]
['mencukur', [0, 1, 0], 0]
['mencukur', [0, 1, 1], 0]
['mencukur', [1, 0, 0], 0]
['mencukur', [1, 0, 1], 1]
['mencukur', [1, 1, 0], 0]
['mencukur', [1, 1, 1], 0]
['mencuri', [0, 0, 1], 0]
['mencuri', [0, 1, 0], 0]
['mencuri', [0, 1, 1], 0]
['mencuri', [1, 0, 0], 0]
['mencuri', [1, 0, 1], 2]
['mencuri', [1, 1, 0], 1]
['mencuri', [1, 1, 1], 0]
